Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,SpendingLimit,RequireReceipt,ComplianceLimit
2024-04-03 13:41:38.734740,318.13,Miscellaneous,Miscellaneous expense on 2024-04-03,Finance,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2024-03-18 13:41:38.734740,478.6,Meals,Meals expense on 2024-03-18,Operations,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-11-16 13:41:38.734740,366.26,Marketing,Marketing expense on 2023-11-16,IT,High,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-07-06 13:41:38.734740,420.37,Equipment,Equipment expense on 2023-07-06,IT,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-11-15 13:41:38.734740,91.69,Meals,Meals expense on 2023-11-15,IT,Low,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-07-11 13:41:38.734740,37.73,Travel,Travel expense on 2023-07-11,IT,Medium,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2024-01-12 13:41:38.734740,138.18,Travel,Travel expense on 2024-01-12,IT,Medium,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-09-28 13:41:38.734740,126.02,Miscellaneous,Miscellaneous expense on 2023-09-28,Finance,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-05-28 13:41:38.734740,425.33,Miscellaneous,Miscellaneous expense on 2023-05-28,HR,High,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-06-02 13:41:38.734740,389.39,Marketing,Marketing expense on 2023-06-02,HR,High,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-05-03 13:41:38.734740,255.65,Travel,Travel expense on 2024-05-03,HR,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-02-17 13:41:38.734740,12.11,Travel,Travel expense on 2024-02-17,HR,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-10-02 13:41:38.734740,449.3,Travel,Travel expense on 2023-10-02,HR,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-06-24 13:41:38.734740,56.78,Office Supplies,Office Supplies expense on 2023-06-24,Finance,Low,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-10-22 13:41:38.734740,172.4,Office Supplies,Office Supplies expense on 2023-10-22,IT,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2023-12-17 13:41:38.734740,174.94,Maintenance,Maintenance expense on 2023-12-17,Operations,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-01-17 13:41:38.734740,474.72,Maintenance,Maintenance expense on 2024-01-17,HR,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2023-09-17 13:41:38.734740,243.47,Marketing,Marketing expense on 2023-09-17,Finance,Low,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-10-18 13:41:38.734740,71.92,Utilities,Utilities expense on 2023-10-18,Operations,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2024-04-23 13:41:38.734740,359.92,Meals,Meals expense on 2024-04-23,IT,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2023-10-13 13:41:38.734740,223.42,Wifi,Wifi expense on 2023-10-13,Operations,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-01-13 13:41:38.734740,414.04,Maintenance,Maintenance expense on 2024-01-13,Operations,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-05-25 13:41:38.734740,179.84,Travel,Travel expense on 2023-05-25,IT,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-11-07 13:41:38.734740,347.94,Office Supplies,Office Supplies expense on 2023-11-07,HR,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-10-19 13:41:38.734740,366.55,Office Supplies,Office Supplies expense on 2023-10-19,Operations,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2024-03-03 13:41:38.734740,343.25,Software,Software expense on 2024-03-03,IT,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2024-03-18 13:41:38.734740,345.48,Office Supplies,Office Supplies expense on 2024-03-18,IT,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,100
2024-03-17 13:41:38.734740,433.7,Marketing,Marketing expense on 2024-03-17,Operations,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-02-24 13:41:38.734740,468.15,Miscellaneous,Miscellaneous expense on 2024-02-24,HR,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-10-10 13:41:38.734740,392.33,Marketing,Marketing expense on 2023-10-10,IT,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2024-04-25 13:41:38.734740,328.51,Training,Training expense on 2024-04-25,HR,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-08-26 13:41:38.734740,465.72,Utilities,Utilities expense on 2023-08-26,HR,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2024-01-31 13:41:38.734740,462.17,Maintenance,Maintenance expense on 2024-01-31,HR,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-06-28 13:41:38.734740,456.54,Marketing,Marketing expense on 2023-06-28,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2024-03-16 13:41:38.734740,445.02,Software,Software expense on 2024-03-16,Operations,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-12-15 13:41:38.734740,268.21,Meals,Meals expense on 2023-12-15,IT,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-02-16 13:41:38.734740,78.9,Meals,Meals expense on 2024-02-16,IT,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-04-29 13:41:38.734740,443.73,Maintenance,Maintenance expense on 2024-04-29,IT,Low,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-10-17 13:41:38.734740,329.21,Software,Software expense on 2023-10-17,Operations,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,200
2023-10-06 13:41:38.734740,233.52,Training,Training expense on 2023-10-06,Finance,Medium,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2024-01-27 13:41:38.734740,133.24,Travel,Travel expense on 2024-01-27,Finance,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-12-06 13:41:38.734740,300.45,Wifi,Wifi expense on 2023-12-06,IT,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2024-01-14 13:41:38.734740,365.98,Training,Training expense on 2024-01-14,Finance,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2024-05-05 13:41:38.734740,168.98,Meals,Meals expense on 2024-05-05,Operations,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-10-30 13:41:38.734740,221.97,Wifi,Wifi expense on 2023-10-30,Operations,Low,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-07-05 13:41:38.734740,424.62,Wifi,Wifi expense on 2023-07-05,Operations,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-02-15 13:41:38.734740,240.29,Office Supplies,Office Supplies expense on 2024-02-15,Operations,Low,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2024-01-08 13:41:38.734740,285.65,Software,Software expense on 2024-01-08,Finance,High,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-10-20 13:41:38.734740,274.81,Travel,Travel expense on 2023-10-20,IT,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-09-09 13:41:38.734740,103.19,Software,Software expense on 2023-09-09,Finance,Low,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,200
2023-11-14 13:41:38.734740,153.39,Software,Software expense on 2023-11-14,IT,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2024-03-13 13:41:38.734740,335.89,Maintenance,Maintenance expense on 2024-03-13,IT,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-09-25 13:41:38.734740,350.74,Meals,Meals expense on 2023-09-25,HR,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-07-23 13:41:38.734740,50.86,Miscellaneous,Miscellaneous expense on 2023-07-23,Operations,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-09-19 13:41:38.734740,353.64,Maintenance,Maintenance expense on 2023-09-19,HR,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-10-12 13:41:38.734740,457.89,Software,Software expense on 2023-10-12,Operations,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-07-27 13:41:38.734740,330.4,Miscellaneous,Miscellaneous expense on 2023-07-27,Finance,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-02-01 13:41:38.734740,61.83,Equipment,Equipment expense on 2024-02-01,Finance,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-10-16 13:41:38.734740,327.26,Equipment,Equipment expense on 2023-10-16,Operations,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2024-01-09 13:41:38.734740,67.71,Wifi,Wifi expense on 2024-01-09,Finance,Low,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-03-24 13:41:38.734740,497.06,Equipment,Equipment expense on 2024-03-24,HR,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2024-04-14 13:41:38.734740,183.24,Utilities,Utilities expense on 2024-04-14,IT,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-10-11 13:41:38.734740,442.68,Equipment,Equipment expense on 2023-10-11,IT,High,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-09-25 13:41:38.734740,95.97,Travel,Travel expense on 2023-09-25,Operations,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-07-29 13:41:38.734740,182.21,Equipment,Equipment expense on 2023-07-29,Finance,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-11-04 13:41:38.734740,273.52,Office Supplies,Office Supplies expense on 2023-11-04,IT,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,100
2023-12-02 13:41:38.734740,266.85,Equipment,Equipment expense on 2023-12-02,Finance,Low,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2024-04-09 13:41:38.734740,479.28,Equipment,Equipment expense on 2024-04-09,HR,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2023-05-23 13:41:38.734740,425.32,Utilities,Utilities expense on 2023-05-23,IT,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-04-15 13:41:38.734740,300.92,Travel,Travel expense on 2024-04-15,Finance,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-03-27 13:41:38.734740,94.11,Software,Software expense on 2024-03-27,Operations,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,200
2023-07-17 13:41:38.734740,319.17,Miscellaneous,Miscellaneous expense on 2023-07-17,Finance,Low,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,200
2023-11-21 13:41:38.734740,446.79,Miscellaneous,Miscellaneous expense on 2023-11-21,Operations,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-12-18 13:41:38.734740,297.87,Training,Training expense on 2023-12-18,Operations,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-08-10 13:41:38.734740,355.06,Meals,Meals expense on 2023-08-10,IT,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,50
2023-10-16 13:41:38.734740,55.82,Utilities,Utilities expense on 2023-10-16,Finance,High,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-09-08 13:41:38.734740,443.97,Equipment,Equipment expense on 2023-09-08,IT,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2024-01-10 13:41:38.734740,103.35,Software,Software expense on 2024-01-10,Operations,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-12-25 13:41:38.734740,433.1,Wifi,Wifi expense on 2023-12-25,Finance,Low,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-04-02 13:41:38.734740,444.57,Travel,Travel expense on 2024-04-02,Operations,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-09-24 13:41:38.734740,432.19,Training,Training expense on 2023-09-24,HR,High,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2023-05-13 13:41:38.734740,270.51,Marketing,Marketing expense on 2023-05-13,HR,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-08-25 13:41:38.734740,115.13,Travel,Travel expense on 2023-08-25,Finance,High,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-07-09 13:41:38.734740,490.04,Marketing,Marketing expense on 2023-07-09,HR,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-12-13 13:41:38.734740,433.35,Equipment,Equipment expense on 2023-12-13,Operations,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-12-14 13:41:38.734740,441.32,Travel,Travel expense on 2023-12-14,IT,Low,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2023-09-08 13:41:38.734740,301.46,Meals,Meals expense on 2023-09-08,Finance,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-02-08 13:41:38.734740,274.15,Wifi,Wifi expense on 2024-02-08,IT,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-01-25 13:41:38.734740,455.25,Training,Training expense on 2024-01-25,HR,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2024-01-29 13:41:38.734740,414.21,Equipment,Equipment expense on 2024-01-29,HR,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2023-06-05 13:41:38.734740,31.92,Training,Training expense on 2023-06-05,HR,Medium,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2023-07-03 13:41:38.734740,87.36,Meals,Meals expense on 2023-07-03,HR,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-04-13 13:41:38.734740,363.87,Marketing,Marketing expense on 2024-04-13,Finance,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-03-22 13:41:38.734740,237.23,Software,Software expense on 2024-03-22,Operations,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,200
2023-05-11 13:41:38.734740,245.7,Equipment,Equipment expense on 2023-05-11,IT,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-10-01 13:41:38.734740,72.68,Utilities,Utilities expense on 2023-10-01,IT,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,200
2023-07-09 13:41:38.734740,141.64,Meals,Meals expense on 2023-07-09,IT,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2024-02-25 13:41:38.734740,297.34,Travel,Travel expense on 2024-02-25,Finance,Medium,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-04-11 13:41:38.734740,38.67,Equipment,Equipment expense on 2024-04-11,HR,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-12-17 13:41:38.734740,15.58,Travel,Travel expense on 2023-12-17,IT,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2023-08-20 13:41:38.734740,287.44,Training,Training expense on 2023-08-20,HR,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-09-02 13:41:38.734740,331.4,Office Supplies,Office Supplies expense on 2023-09-02,HR,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,100
2023-09-03 13:41:38.734740,300.37,Office Supplies,Office Supplies expense on 2023-09-03,HR,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2023-12-10 13:41:38.734740,104.08,Software,Software expense on 2023-12-10,HR,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2024-01-22 13:41:38.734740,334.73,Utilities,Utilities expense on 2024-01-22,Finance,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-09-10 13:41:38.734740,311.73,Equipment,Equipment expense on 2023-09-10,Finance,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2024-03-28 13:41:38.734740,134.31,Utilities,Utilities expense on 2024-03-28,Operations,High,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-06-18 13:41:38.734740,303.6,Equipment,Equipment expense on 2023-06-18,Finance,High,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2024-04-27 13:41:38.734740,146.64,Training,Training expense on 2024-04-27,Operations,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,300
2023-11-04 13:41:38.734740,479.56,Wifi,Wifi expense on 2023-11-04,Finance,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2024-01-18 13:41:38.734740,335.35,Office Supplies,Office Supplies expense on 2024-01-18,IT,High,Low,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,False,100
2023-11-04 13:41:38.734740,155.44,Utilities,Utilities expense on 2023-11-04,HR,High,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2024-04-22 13:41:38.734740,68.55,Travel,Travel expense on 2024-04-22,Finance,Medium,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2024-04-30 13:41:38.734740,322.65,Wifi,Wifi expense on 2024-04-30,Operations,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,50
2024-01-13 13:41:38.734740,455.73,Travel,Travel expense on 2024-01-13,HR,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2024-02-13 13:41:38.734740,42.3,Travel,Travel expense on 2024-02-13,Operations,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-07-26 13:41:38.734740,429.53,Equipment,Equipment expense on 2023-07-26,Operations,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2024-02-17 13:41:38.734740,482.85,Wifi,Wifi expense on 2024-02-17,IT,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-08-24 13:41:38.734740,243.67,Travel,Travel expense on 2023-08-24,Finance,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2024-04-29 13:41:38.734740,99.22,Marketing,Marketing expense on 2024-04-29,IT,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-02-11 13:41:38.734740,305.78,Equipment,Equipment expense on 2024-02-11,HR,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,1000
2023-06-04 13:41:38.734740,204.79,Office Supplies,Office Supplies expense on 2023-06-04,HR,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,False,100
2024-03-03 13:41:38.734740,45.63,Meals,Meals expense on 2024-03-03,IT,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-12-18 13:41:38.739763,138.23,Equipment,Equipment expense on 2023-12-18,Finance,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-01-02 13:41:38.739763,22.25,Meals,Meals expense on 2024-01-02,Finance,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,50
2023-08-09 13:41:38.739763,148.22,Wifi,Wifi expense on 2023-08-09,HR,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2023-09-15 13:41:38.739763,110.5,Maintenance,Maintenance expense on 2023-09-15,Operations,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,500
2024-01-19 13:41:38.739763,84.1,Software,Software expense on 2024-01-19,HR,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,200
2023-09-09 13:41:38.739763,384.22,Wifi,Wifi expense on 2023-09-09,HR,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-03-10 13:41:38.739763,344.85,Utilities,Utilities expense on 2024-03-10,IT,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-11-02 13:41:38.739763,180.18,Marketing,Marketing expense on 2023-11-02,HR,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,1000
2023-10-02 13:41:38.739835,239.22,Software,Software expense on 2023-10-02,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,200
2023-11-14 13:41:38.739835,44.26,Utilities,Utilities expense on 2023-11-14,Finance,High,High,True,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,False,200
2023-12-03 13:41:38.739835,284.08,Travel,Travel expense on 2023-12-03,IT,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,500
2023-11-15 13:41:38.739835,257.11,Meals,Meals expense on 2023-11-15,IT,Low,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2024-04-22 13:41:38.739835,399.32,Meals,Meals expense on 2024-04-22,IT,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,50
2024-01-30 13:41:38.739835,30.88,Training,Training expense on 2024-01-30,IT,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,300
2023-10-29 13:41:38.739835,184.33,Utilities,Utilities expense on 2023-10-29,Operations,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,False,200
2023-11-25 13:41:38.739835,74.85,Marketing,Marketing expense on 2023-11-25,IT,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,1000
2023-12-22 13:41:38.739835,27.32,Travel,Travel expense on 2023-12-22,HR,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,500
2023-08-13 13:41:38.739835,477.65,Meals,Meals expense on 2023-08-13,Operations,Medium,High,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
2023-08-07 13:41:38.739835,310.89,Training,Training expense on 2023-08-07,Finance,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager'}",Alice,Manager,1000,True,300
2023-06-10 13:41:38.739835,130.38,Miscellaneous,Miscellaneous expense on 2023-06-10,IT,Low,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,False,200
2023-12-11 13:41:38.739835,140.2,Equipment,Equipment expense on 2023-12-11,IT,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor'}",Eve,Supervisor,3000,True,1000
2024-02-16 13:41:38.739835,437.94,Travel,Travel expense on 2024-02-16,Operations,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor'}",Bob,Supervisor,1500,True,500
2024-03-23 13:41:38.739835,11.78,Training,Training expense on 2024-03-23,Operations,Low,Low,False,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,300
2023-05-17 13:41:38.739835,360.45,Maintenance,Maintenance expense on 2023-05-17,IT,High,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,500
2023-10-24 13:41:38.739835,454.47,Software,Software expense on 2023-10-24,HR,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2023-07-16 13:41:38.739835,419.7,Software,Software expense on 2023-07-16,Operations,Medium,Low,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,200
2023-06-16 13:41:38.739835,85.41,Equipment,Equipment expense on 2023-06-16,HR,High,High,False,"{'Name': 'Charlie', 'Position': 'Director'}",Charlie,Director,2000,True,1000
2024-02-11 13:41:38.739835,79.61,Wifi,Wifi expense on 2024-02-11,Operations,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager'}",David,Manager,2500,True,50
